Bus_num,Bus_Code,Voltage_Mag,Angle_Deg,Load_MW,Load_Mvar,Gen_MW,Gen_Mvar,GenQmax,GenQmin,posQc_negQc,ansVolage_Mag,ansAngle_Deg,ansLoad_MW,ansLoad_Mvar,ansGen_MW,ansGen_Mvar,Injected_MVAR
4,0,1,0,41,17,0,0,0,0,0,0.980899789318339,-4.34407304426035,41,17,0,0,0
1,1,1.00833184000164,0,0,0,0,0,0,0,0,1.00833184000164,0,0,0,79.4165356061653,10.2238890463081,0
2,0,1,0,40,25,28,21,0,0,0,0.973473680307319,-4.51664399566382,40,25,28,21,0
3,0,1,0,42,15,0,0,0,0,0,0.962954818970015,-5.12646162120329,42,15,0,0,0
4,0,1,0,23,9,0,0,0,0,0,0.958013938647751,-6.21394040808615,23,9,0,0,0
1,1,1.00753761746434,0,0,0,0,0,0,0,0,1.00753761746434,0,0,0,86.9184041305592,8.97139114630914,0
2,0,1,0,46,8,47,25,0,0,0,0.981828509900406,-6.7274764627645,46,8,47,25,0
3,0,1,0,41,21,0,0,0,0,0,0.967684793863116,-6.26430835472985,41,21,0,0,0
4,0,1,0,44,23,0,0,0,0,0,0.945691636615183,-7.48375225609339,44,23,0,0,0
1,1,1.023261695127,0,0,0,0,0,0,0,0,1.023261695127,0,0,0,58.1634399511723,-30.091029212582,0
2,0,1,0,37,16,47,39,0,0,0,1.02676409871909,-2.94991922317132,37,16,47,39,0
3,0,1,0,20,8,0,0,0,0,0,1.02096632114961,-4.78123485449683,20,8,0,0,0
4,0,1,0,46,7,0,0,0,0,0,1.00637621070153,-6.57221572472383,46,7,0,0,0
1,1,1.08136207058224,0,0,0,0,0,0,0,0,1.08136207058224,0,0,0,74.855905730362,-27.6688906924026,0
2,0,1,0,32,20,42,36,0,0,0,1.07426273937467,-1.37442979742646,32,20,42,36,0
3,0,1,0,32,6,0,0,0,0,0,1.03921190733111,-1.32197122295045,32,6,0,0,0
4,0,1,0,49,9,0,0,0,0,0,1.03317564177581,-5.46746480763107,49,9,0,0,0
1,1,1.03127451895056,0,0,0,0,0,0,0,0,1.03127451895056,0,0,0,65.5424706846244,-12.1037168873686,0
2,0,1,0,42,15,36,40,0,0,0,1.03223727960642,-4.14052726947379,42,15,36,40,0
3,0,1,0,25,16,0,0,0,0,0,1.00269142610176,-5.70138139547515,25,16,0,0,0
4,0,1,0,33,20,0,0,0,0,0,0.985918624196083,-8.00450983253264,33,20,0,0,0
1,1,1.03105270234823,0,0,0,0,0,0,0,0,1.03105270234823,0,0,0,92.9809567814,-19.7363535680575,0
2,0,1,0,46,13,27,40,0,0,0,1.04906831904352,-6.28205616872253,46,13,27,40,0
3,0,1,0,43,9,0,0,0,0,0,1.03159904494294,-5.80648773419833,43,9,0,0,0
4,0,1,0,29,23,0,0,0,0,0,1.01959989315503,-7.10626187176629,29,23,0,0,0
1,1,1.02416378403923,0,0,0,0,0,0,0,0,1.02416378403923,0,0,0,55.9690131957879,-7.77547275291859,0
2,0,1,0,30,7,40,24,0,0,0,1.0201132128421,-0.606469117186289,30,7,40,24,0
3,0,1,0,32,7,0,0,0,0,0,1.01309764611465,-1.05171441843668,32,7,0,0,0
4,0,1,0,33,25,0,0,0,0,0,0.990168241690492,-1.89737610347107,33,25,0,0,0
1,1,1.03668603881137,0,0,0,0,0,0,0,0,1.03668603881137,0,0,0,42.6540615023265,-5.13259253510832,0
2,0,1,0,26,16,29,21,0,0,0,1.03617835346186,-0.691345662765252,26,16,29,21,0
3,0,1,0,25,18,0,0,0,0,0,1.01574374127028,-1.96829821221305,25,18,0,0,0
4,0,1,0,20,9,0,0,0,0,0,1.01789088884775,-2.5336356959702,20,9,0,0,0
1,1,1.0484412503595,0,0,0,0,0,0,0,0,1.0484412503595,0,0,0,77.6844700485495,-22.5645309103931,0
2,0,1,0,28,13,30,32,0,0,0,1.06958734837312,-6.50332807908633,28,13,30,32,0
3,0,1,0,39,5,0,0,0,0,0,1.04976598250779,-7.04058055687252,39,5,0,0,0
4,0,1,0,39,20,0,0,0,0,0,1.04340569970964,-8.05429128449478,39,20,0,0,0
1,1,1.0758894909455,0,0,0,0,0,0,0,0,1.0758894909455,0,0,0,83.0859805101937,-1.21179446252917,0
2,0,1,0,42,21,40,27,0,0,0,1.0308295867822,-2.29244645991682,42,21,40,27,0
3,0,1,0,44,14,0,0,0,0,0,1.02052326387367,-2.89716585277811,44,14,0,0,0
4,0,1,0,33,24,0,0,0,0,0,1.0085176707206,-3.75817721741878,33,24,0,0,0
1,1,1.00980161754293,0,0,0,0,0,0,0,0,1.00980161754293,0,0,0,71.7290299995377,-37.219969571856,0
2,0,1,0,37,12,50,47,0,0,0,1.07753545465289,-6.68931412219754,37,12,50,47,0
3,0,1,0,49,11,0,0,0,0,0,1.04134545138348,-8.29626956633393,49,11,0,0,0
4,0,1,0,34,15,0,0,0,0,0,1.05011645897478,-9.70977189538279,34,15,0,0,0
1,1,1.03764640210019,0,0,0,0,0,0,0,0,1.03764640210019,0,0,0,62.7587349433049,-4.06277372005261,0
2,0,1,0,42,8,31,20,0,0,0,1.04017754618336,-5.58227825527908,42,8,31,20,0
3,0,1,0,29,16,0,0,0,0,0,1.02168319292055,-6.0175919544096,29,16,0,0,0
4,0,1,0,22,17,0,0,0,0,0,1.01629055737898,-6.75141884066137,22,17,0,0,0
1,1,1.01979835101344,0,0,0,0,0,0,0,0,1.01979835101344,0,0,0,58.0613812270912,-20.8787283533465,0
2,0,1,0,33,18,37,31,0,0,0,1.04687534327087,-4.99951383556228,33,18,37,31,0
3,0,1,0,21,21,0,0,0,0,0,1.02065580619719,-5.44064809612993,21,21,0,0,0
4,0,1,0,40,5,0,0,0,0,0,1.02916160660172,-7.16954168359184,40,5,0,0,0
1,1,1.00121548731872,0,0,0,0,0,0,0,0,1.00121548731872,0,0,0,84.1983021542709,-30.4919642915735,0
2,0,1,0,25,14,22,39,0,0,0,1.02674525334978,-4.9851067840408,25,14,22,39,0
3,0,1,0,35,6,0,0,0,0,0,1.01686647559691,-4.96336363520821,35,6,0,0,0
4,0,1,0,45,11,0,0,0,0,0,1.01077103653355,-5.77807122895167,45,11,0,0,0
1,1,1.01583533886621,0,0,0,0,0,0,0,0,1.01583533886621,0,0,0,113.984617335971,-15.2137771743901,0
2,0,1,0,49,22,21,40,0,0,0,0.986270281498786,-6.68077584329835,49,22,21,40,0
3,0,1,0,34,8,0,0,0,0,0,0.986031429055865,-5.02447474978959,34,8,0,0,0
4,0,1,0,46,13,0,0,0,0,0,0.962909893162128,-9.23833182349461,46,13,0,0,0
1,1,1.08191453793166,0,0,0,0,0,0,0,0,1.08191453793166,0,0,0,76.5653431940713,2.50535318426692,0
2,0,1,0,34,12,20,23,0,0,0,1.06926563958058,-1.4212941395749,34,12,20,23,0
3,0,1,0,26,21,0,0,0,0,0,1.06406574146231,-0.928050250620669,26,21,0,0,0
4,0,1,0,35,17,0,0,0,0,0,1.04134579008539,-2.54744028601814,35,17,0,0,0
1,1,1.0543224476905,0,0,0,0,0,0,0,0,1.0543224476905,0,0,0,75.6458755643028,-18.70159465279,0
2,0,1,0,34,8,28,48,0,0,0,1.0671005691513,-4.6240031640021,34,8,28,48,0
3,0,1,0,37,23,0,0,0,0,0,1.01907688801044,-6.29889297517981,37,23,0,0,0
4,0,1,0,30,18,0,0,0,0,0,1.0201343778968,-6.83996649779963,30,18,0,0,0
1,1,1.03493410434899,0,0,0,0,0,0,0,0,1.03493410434899,0,0,0,56.446524287026,-19.9964060051832,0
2,0,1,0,34,21,23,34,0,0,0,1.03247838294186,-2.65902790381,34,21,23,34,0
3,0,1,0,21,17,0,0,0,0,0,1.01723003284832,-1.78857185766332,21,17,0,0,0
4,0,1,0,23,7,0,0,0,0,0,1.02051421364129,-3.07614109771103,23,7,0,0,0
1,1,1.08455436055012,0,0,0,0,0,0,0,0,1.08455436055012,0,0,0,91.4011348840323,5.64389067388635,0
2,0,1,0,44,17,38,31,0,0,0,1.05873801579421,-4.02208786600115,44,17,38,31,0
3,0,1,0,46,23,0,0,0,0,0,1.02652710755954,-6.26702615660276,46,23,0,0,0
4,0,1,0,36,19,0,0,0,0,0,1.02081497974041,-6.1444777686813,36,19,0,0,0
1,1,1.07546547327531,0,0,0,0,0,0,0,0,1.07546547327531,0,0,0,85.3030631822763,-38.950962653588,0
2,0,1,0,38,10,31,50,0,0,0,1.11125841358549,-5.73198980284259,38,10,31,50,0
3,0,1,0,37,6,0,0,0,0,0,1.09223360189717,-6.46636090554968,37,6,0,0,0
4,0,1,0,39,22,0,0,0,0,0,1.0722986503926,-7.74810600013424,39,22,0,0,0
1,1,1.08282531133763,0,0,0,0,0,0,0,0,1.08282531133763,0,0,0,76.289644837337,11.0880732685926,0
2,0,1,0,39,20,40,23,0,0,0,1.05733989822429,-1.9854937979016,39,20,40,23,0
3,0,1,0,32,23,0,0,0,0,0,1.0456582388939,-1.49879999847343,32,23,0,0,0
4,0,1,0,43,17,0,0,0,0,0,1.02936728947354,-4.37768304270282,43,17,0,0,0
1,1,1.04028904632131,0,0,0,0,0,0,0,0,1.04028904632131,0,0,0,39.581857389226,-14.0350978453256,0
2,0,1,0,25,25,34,46,0,0,0,1.05246105779921,-0.612344902035981,25,25,34,46,0
3,0,1,0,20,17,0,0,0,0,0,1.03517040293403,-0.487898511287541,20,17,0,0,0
4,0,1,0,28,19,0,0,0,0,0,1.0280931026759,-0.800379186943925,28,19,0,0,0
1,1,1.05288815078006,0,0,0,0,0,0,0,0,1.05288815078006,0,0,0,76.8616768174041,-37.0561042648244,0
2,0,1,0,29,12,31,44,0,0,0,1.06648980933383,-1.91872391376501,29,12,31,44,0
3,0,1,0,35,14,0,0,0,0,0,1.04385985413197,-2.71309375411996,35,14,0,0,0
4,0,1,0,42,11,0,0,0,0,0,1.03537088385561,-3.09913002378086,42,11,0,0,0
1,1,1.08380941041637,0,0,0,0,0,0,0,0,1.08380941041637,0,0,0,86.9170437727753,-7.88583677949095,0
2,0,1,0,45,9,34,25,0,0,0,1.06038239946057,-1.97054813454717,45,9,34,25,0
3,0,1,0,43,16,0,0,0,0,0,1.04580142511208,-3.23368086477201,43,16,0,0,0
4,0,1,0,30,13,0,0,0,0,0,1.0388530202967,-2.73288898540258,30,13,0,0,0
1,1,1.07200239690129,0,0,0,0,0,0,0,0,1.07200239690129,0,0,0,74.6583364577739,-23.3325245402894,0
2,0,1,0,42,21,49,43,0,0,0,1.09480196662392,-6.84764119838017,42,21,49,43,0
3,0,1,0,42,6,0,0,0,0,0,1.08584315384325,-6.82568947376233,42,6,0,0,0
4,0,1,0,38,23,0,0,0,0,0,1.05945204391742,-8.83593643026572,38,23,0,0,0
1,1,1.01650476996983,0,0,0,0,0,0,0,0,1.01650476996983,0,0,0,47.5039024433839,-30.9025044158503,0
2,0,1,0,39,9,40,31,0,0,0,1.02605484141717,-1.03460641507015,39,9,40,31,0
3,0,1,0,21,5,0,0,0,0,0,1.01570899540589,-0.639526829438609,21,5,0,0,0
4,0,1,0,27,12,0,0,0,0,0,1.00529600921833,-3.05037660354437,27,12,0,0,0
1,1,1.04849230392566,0,0,0,0,0,0,0,0,1.04849230392566,0,0,0,65.0106649393251,-3.94218668787358,0
2,0,1,0,29,14,32,30,0,0,0,1.03025098135966,-5.03626007080625,29,14,32,30,0
3,0,1,0,30,15,0,0,0,0,0,1.02035981449831,-4.74455280769308,30,15,0,0,0
4,0,1,0,36,9,0,0,0,0,0,1.01153249030027,-7.38567105026851,36,9,0,0,0
1,1,1.03359122665053,0,0,0,0,0,0,0,0,1.03359122665053,0,0,0,111.827067475693,-24.3006379493001,0
2,0,1,0,48,22,28,42,0,0,0,1.07423546577685,-10.8105872633666,48,22,28,42,0
3,0,1,0,39,5,0,0,0,0,0,1.05263260375454,-12.106564383712,39,5,0,0,0
4,0,1,0,49,8,0,0,0,0,0,1.0474754674059,-12.6811392797746,49,8,0,0,0
1,1,1.08309817752495,0,0,0,0,0,0,0,0,1.08309817752495,0,0,0,78.186889177548,12.6650702750636,0
2,0,1,0,27,19,41,25,0,0,0,1.05891826878714,-1.81340712830567,27,19,41,25,0
3,0,1,0,39,23,0,0,0,0,0,1.03300299198771,-3.31198181741568,39,23,0,0,0
4,0,1,0,50,23,0,0,0,0,0,1.01133632969778,-4.52608062756827,50,23,0,0,0
1,1,1.06292404612851,0,0,0,0,0,0,0,0,1.06292404612851,0,0,0,72.9272265387552,-27.4030427444128,0
2,0,1,0,45,12,31,44,0,0,0,1.06253640204083,-1.99531625967133,45,12,31,44,0
3,0,1,0,21,14,0,0,0,0,0,1.04049151956994,-1.52913787476897,21,14,0,0,0
4,0,1,0,36,22,0,0,0,0,0,1.02462386451297,-3.95963792531596,36,22,0,0,0
1,1,1.05524926148251,0,0,0,0,0,0,0,0,1.05524926148251,0,0,0,98.9361034488496,-16.2996358244452,0
2,0,1,0,25,10,28,36,0,0,0,1.04952236133046,-1.9407070077062,25,10,28,36,0
3,0,1,0,50,8,0,0,0,0,0,1.02925056820511,-3.60825255930909,50,8,0,0,0
4,0,1,0,49,10,0,0,0,0,0,1.01661443457428,-5.20895833895817,49,10,0,0,0
1,1,1.04374743201669,0,0,0,0,0,0,0,0,1.04374743201669,0,0,0,67.4477977026985,-6.6806459987836,0
2,0,1,0,20,12,28,32,0,0,0,1.04724239225148,-4.33155421587315,20,12,28,32,0
3,0,1,0,45,25,0,0,0,0,0,1.02684968080852,-4.02514562954673,45,25,0,0,0
4,0,1,0,29,15,0,0,0,0,0,1.02032895484981,-5.74249818360749,29,15,0,0,0
1,1,1.0686721025741,0,0,0,0,0,0,0,0,1.0686721025741,0,0,0,56.8870989387964,-34.9089292874085,0
2,0,1,0,44,18,34,40,0,0,0,1.09261187543477,-2.98224427572419,44,18,34,40,0
3,0,1,0,26,5,0,0,0,0,0,1.08414383160579,-3.4892134896282,26,5,0,0,0
4,0,1,0,20,18,0,0,0,0,0,1.07721169744047,-3.07876895943517,20,18,0,0,0
1,1,1.05218606422676,0,0,0,0,0,0,0,0,1.05218606422676,0,0,0,77.2254242203703,-28.7142704963395,0
2,0,1,0,48,19,23,43,0,0,0,1.06913968421509,-3.83548355276161,48,19,23,43,0
3,0,1,0,25,12,0,0,0,0,0,1.03044271830968,-2.65827844127354,25,12,0,0,0
4,0,1,0,25,10,0,0,0,0,0,1.0336043161075,-5.34806061819256,25,10,0,0,0
1,1,1.02958201670181,0,0,0,0,0,0,0,0,1.02958201670181,0,0,0,73.7153641657292,-48.8586486104372,0
2,0,1,0,46,9,46,50,0,0,0,1.03346624573578,-2.06482473257149,46,9,46,50,0
3,0,1,0,41,8,0,0,0,0,0,0.997581824212488,-2.65240474135028,41,8,0,0,0
4,0,1,0,29,10,0,0,0,0,0,0.993525232428457,-3.8232961789276,29,10,0,0,0
1,1,1.02547219890898,0,0,0,0,0,0,0,0,1.02547219890898,0,0,0,55.2831944998901,4.13455241136935,0
2,0,1,0,29,25,48,26,0,0,0,0.999817294023973,-4.96351014098357,29,25,48,26,0
3,0,1,0,33,5,0,0,0,0,0,0.993826048680186,-6.4297015389556,33,5,0,0,0
4,0,1,0,40,21,0,0,0,0,0,0.980557982628435,-7.46248507735666,40,21,0,0,0
1,1,1.02064084806795,0,0,0,0,0,0,0,0,1.02064084806795,0,0,0,60.8160539333836,-40.3977861275557,0
2,0,1,0,46,6,37,35,0,0,0,1.03614359399131,-1.64047659517565,46,6,37,35,0
3,0,1,0,31,5,0,0,0,0,0,1.0217917629032,-1.47786584223856,31,5,0,0,0
4,0,1,0,20,9,0,0,0,0,0,1.02281540608159,-2.85589805522009,20,9,0,0,0
1,1,1.04105482603249,0,0,0,0,0,0,0,0,1.04105482603249,0,0,0,75.0689509580545,-7.16798446594833,0
2,0,1,0,34,13,33,28,0,0,0,1.03991592882164,-4.90127690092188,34,13,33,28,0
3,0,1,0,36,8,0,0,0,0,0,1.03082337155476,-5.63535636428625,36,8,0,0,0
4,0,1,0,37,16,0,0,0,0,0,1.02710537175116,-6.01065965433645,37,16,0,0,0
1,1,1.03613109586144,0,0,0,0,0,0,0,0,1.03613109586144,0,0,0,37.6064971259261,-7.74923906762304,0
2,0,1,0,33,10,38,21,0,0,0,1.03720325659238,-1.59709714102177,33,10,38,21,0
3,0,1,0,21,25,0,0,0,0,0,1.02007793164344,-1.85495444254506,21,25,0,0,0
4,0,1,0,21,13,0,0,0,0,0,1.01586951016845,-2.55015064980307,21,13,0,0,0
1,1,1.0764803583347,0,0,0,0,0,0,0,0,1.0764803583347,0,0,0,57.6668341325086,-4.58420125253998,0
2,0,1,0,34,17,38,23,0,0,0,1.05811185833856,-2.89750052317494,34,17,38,23,0
3,0,1,0,21,16,0,0,0,0,0,1.0554952342365,-2.58707153251741,21,16,0,0,0
4,0,1,0,39,20,0,0,0,0,0,1.03342975048974,-3.56276905834653,39,20,0,0,0
1,1,1.03361534461211,0,0,0,0,0,0,0,0,1.03361534461211,0,0,0,92.4213313218656,-1.16520620386105,0
2,0,1,0,41,24,37,41,0,0,0,1.01184290412365,-6.33532184821971,41,24,37,41,0
3,0,1,0,44,20,0,0,0,0,0,0.98955972754087,-5.63666593098985,44,20,0,0,0
4,0,1,0,41,24,0,0,0,0,0,0.98979077190882,-6.79890250113993,41,24,0,0,0
1,1,1.03641097860521,0,0,0,0,0,0,0,0,1.03641097860521,0,0,0,67.2564638266811,-4.22371139492288,0
2,0,1,0,38,16,37,30,0,0,0,1.04340422981167,-3.8434923162658,38,16,37,30,0
3,0,1,0,42,25,0,0,0,0,0,1.00770429465612,-4.81325729140615,42,25,0,0,0
4,0,1,0,23,9,0,0,0,0,0,1.01364820595183,-6.31116218000634,23,9,0,0,0
1,1,1.02122753988121,0,0,0,0,0,0,0,0,1.02122753988121,0,0,0,58.8325671514152,-9.2441462601446,0
2,0,1,0,41,25,45,38,0,0,0,1.0394822573659,-2.7281608425516,41,25,45,38,0
3,0,1,0,35,21,0,0,0,0,0,1.0032218815472,-3.40660041653893,35,21,0,0,0
4,0,1,0,27,7,0,0,0,0,0,1.01388407381447,-5.60416593351734,27,7,0,0,0
1,1,1.04353219196963,0,0,0,0,0,0,0,0,1.04353219196963,0,0,0,53.0247869774774,-2.2563259660636,0
2,0,1,0,33,21,38,30,0,0,0,1.04146513440612,-1.06588002372466,33,21,38,30,0
3,0,1,0,20,18,0,0,0,0,0,1.03175687309591,-0.772557203758278,20,18,0,0,0
4,0,1,0,37,20,0,0,0,0,0,1.01166189739478,-2.17429523133438,37,20,0,0,0
1,1,1.04153139570474,0,0,0,0,0,0,0,0,1.04153139570474,0,0,0,46.6479985981036,-12.8441958548798,0
2,0,1,0,21,20,31,50,0,0,0,1.0611106256738,-2.8617709089463,21,20,31,50,0
3,0,1,0,24,25,0,0,0,0,0,1.04308869150282,-2.95725636967021,24,25,0,0,0
4,0,1,0,32,17,0,0,0,0,0,1.03140146662949,-4.57576742785356,32,17,0,0,0
1,1,1.0566273087861,0,0,0,0,0,0,0,0,1.0566273087861,0,0,0,40.7878153337802,-33.5472697303252,0
2,0,1,0,26,8,29,40,0,0,0,1.10067703061352,-3.13179522445697,26,8,29,40,0
3,0,1,0,20,25,0,0,0,0,0,1.06865855519963,-3.4697211944842,20,25,0,0,0
4,0,1,0,23,10,0,0,0,0,0,1.07652950299932,-4.61568965178995,23,10,0,0,0
1,1,1.02348544928468,0,0,0,0,0,0,0,0,1.02348544928468,0,0,0,97.0325297269687,-3.11360435325962,0
2,0,1,0,43,5,30,26,0,0,0,1.01478006033024,-3.17680816122772,43,5,30,26,0
3,0,1,0,42,25,0,0,0,0,0,0.99472381128216,-3.63803289001823,42,25,0,0,0
4,0,1,0,40,17,0,0,0,0,0,0.991381037551017,-5.09477177066293,40,17,0,0,0
1,1,1.03657892441243,0,0,0,0,0,0,0,0,1.03657892441243,0,0,0,81.2002962783301,-10.6352754067185,0
2,0,1,0,45,17,45,30,0,0,0,1.02323156435112,-3.16222036859036,45,17,45,30,0
3,0,1,0,33,6,0,0,0,0,0,1.01630459890609,-3.66404215806831,33,6,0,0,0
4,0,1,0,46,24,0,0,0,0,0,1.00421424914783,-4.2387476484262,46,24,0,0,0
1,1,1.0202245570991,0,0,0,0,0,0,0,0,1.0202245570991,0,0,0,86.6332472531139,-0.339617809128256,0
2,0,1,0,20,16,35,40,0,0,0,1.01414845714956,-4.20127817226219,20,16,35,40,0
3,0,1,0,48,19,0,0,0,0,0,0.972560844811313,-6.67738674793492,48,19,0,0,0
4,0,1,0,50,19,0,0,0,0,0,0.964916307372564,-6.93391602184014,50,19,0,0,0
1,1,1.00029339972783,0,0,0,0,0,0,0,0,1.00029339972783,0,0,0,47.8802961644227,-43.6185159084429,0
2,0,1,0,41,8,50,47,0,0,0,1.01755559972206,-1.90528320184728,41,8,50,47,0
3,0,1,0,21,5,0,0,0,0,0,1.00817781474014,-2.44228977367901,21,5,0,0,0
4,0,1,0,35,21,0,0,0,0,0,1.00600722085288,-2.79262434764076,35,21,0,0,0
1,1,1.06360944153417,0,0,0,0,0,0,0,0,1.06360944153417,0,0,0,54.3768536736644,-27.8985880682939,0
2,0,1,0,35,13,50,27,0,0,0,1.07192550015764,-1.87862998513289,35,13,50,27,0
3,0,1,0,29,9,0,0,0,0,0,1.05928922752116,-3.72835126216455,29,9,0,0,0
4,0,1,0,39,5,0,0,0,0,0,1.05316008626127,-5.3471190243931,39,5,0,0,0
1,1,1.00211802376016,0,0,0,0,0,0,0,0,1.00211802376016,0,0,0,50.241393458201,-9.7252012918581,0
2,0,1,0,42,20,47,46,0,0,0,1.00702554992326,-3.58309484992646,42,20,47,46,0
3,0,1,0,24,16,0,0,0,0,0,0.992331321090139,-3.05649815211242,24,16,0,0,0
4,0,1,0,30,21,0,0,0,0,0,0.984246284409097,-3.49087498743608,30,21,0,0,0
1,1,1.04274685730309,0,0,0,0,0,0,0,0,1.04274685730309,0,0,0,42.0995719157902,-30.4638229989751,0
2,0,1,0,23,5,48,41,0,0,0,1.07063902627082,-2.71960270378448,23,5,48,41,0
3,0,1,0,28,23,0,0,0,0,0,1.04274941742764,-2.71091573962977,28,23,0,0,0
4,0,1,0,38,20,0,0,0,0,0,1.06130481983828,-3.24206995542032,38,20,0,0,0
1,1,1.02734193726545,0,0,0,0,0,0,0,0,1.02734193726545,0,0,0,88.0424715325306,8.59546218106111,0
2,0,1,0,43,15,22,25,0,0,0,0.992786048962625,-2.53894554781819,43,15,22,25,0
3,0,1,0,21,23,0,0,0,0,0,0.978737501622832,-2.71235785937392,21,23,0,0,0
4,0,1,0,43,24,0,0,0,0,0,0.956480877244592,-5.69964426133335,43,24,0,0,0
1,1,1.06922505451874,0,0,0,0,0,0,0,0,1.06922505451874,0,0,0,53.2657586952449,4.62693410729482,0
2,0,1,0,33,21,49,33,0,0,0,1.05880481131867,-2.07826260321218,33,21,49,33,0
3,0,1,0,21,20,0,0,0,0,0,1.042378342329,-2.85554868780024,21,20,0,0,0
4,0,1,0,47,23,0,0,0,0,0,1.01549901590728,-4.61530897733316,47,23,0,0,0
1,1,1.08928031447762,0,0,0,0,0,0,0,0,1.08928031447762,0,0,0,97.2839778200549,-29.8553699608537,0
2,0,1,0,47,14,29,41,0,0,0,1.08918299555665,-3.14234758355964,47,14,29,41,0
3,0,1,0,49,10,0,0,0,0,0,1.07438970704542,-3.82243901919609,49,10,0,0,0
4,0,1,0,28,19,0,0,0,0,0,1.07459144001938,-3.22519973917755,28,19,0,0,0
1,1,1.07573078804761,0,0,0,0,0,0,0,0,1.07573078804761,0,0,0,48.875422378865,-26.3473068941515,0
2,0,1,0,27,18,35,33,0,0,0,1.08388058992651,-1.51668414921957,27,18,35,33,0
3,0,1,0,35,12,0,0,0,0,0,1.06740146138552,-2.40506074752905,35,12,0,0,0
4,0,1,0,21,6,0,0,0,0,0,1.06670647122428,-2.52307293764609,21,6,0,0,0
1,1,1.06518725875694,0,0,0,0,0,0,0,0,1.06518725875694,0,0,0,67.1305782303084,-4.31883965264088,0
2,0,1,0,37,24,50,43,0,0,0,1.06839013337728,-3.18549598227881,37,24,50,43,0
3,0,1,0,49,12,0,0,0,0,0,1.02662850323443,-5.57335164528346,49,12,0,0,0
4,0,1,0,29,25,0,0,0,0,0,1.01919873943739,-5.77823423337761,29,25,0,0,0
1,1,1.04410112542733,0,0,0,0,0,0,0,0,1.04410112542733,0,0,0,81.7483517367588,7.8561867155436,0
2,0,1,0,42,19,35,21,0,0,0,1.0184571819766,-1.73826902295668,42,19,35,21,0
3,0,1,0,35,15,0,0,0,0,0,1.02342887101197,-1.01561477938685,35,15,0,0,0
4,0,1,0,38,19,0,0,0,0,0,1.00389884147752,-3.06571740806538,38,19,0,0,0
1,1,1.04081453600708,0,0,0,0,0,0,0,0,1.04081453600708,0,0,0,94.1072701635343,-6.88345259660608,0
2,0,1,0,46,17,25,32,0,0,0,1.02180823970916,-5.92768195672657,46,17,25,32,0
3,0,1,0,25,17,0,0,0,0,0,1.01739675697581,-6.15421776370594,25,17,0,0,0
4,0,1,0,45,19,0,0,0,0,0,0.9965631502214,-7.61146224389619,45,19,0,0,0
1,1,1.0202542557651,0,0,0,0,0,0,0,0,1.0202542557651,0,0,0,76.049555816505,-37.0210643355367,0
2,0,1,0,47,25,50,48,0,0,0,1.019696308339,-3.552051140232,47,25,50,48,0
3,0,1,0,40,10,0,0,0,0,0,1.00805037977921,-6.2109559878226,40,10,0,0,0
4,0,1,0,36,6,0,0,0,0,0,1.00744464003954,-7.68942050795726,36,6,0,0,0
1,1,1.07629503075826,0,0,0,0,0,0,0,0,1.07629503075826,0,0,0,65.6850969876616,-34.3234555257752,0
2,0,1,0,35,6,36,40,0,0,0,1.11345855214134,-2.74648211803009,35,6,36,40,0
3,0,1,0,44,24,0,0,0,0,0,1.04971425549939,-3.18206585690873,44,24,0,0,0
4,0,1,0,20,6,0,0,0,0,0,1.07047841819312,-4.39093029304015,20,6,0,0,0
1,1,1.0191160907396,0,0,0,0,0,0,0,0,1.0191160907396,0,0,0,115.238806618057,18.3643980060797,0
2,0,1,0,50,23,25,20,0,0,0,1.00569556232178,-1.61471818835279,50,23,25,20,0
3,0,1,0,47,21,0,0,0,0,0,0.98459205213313,-3.26343270646563,47,21,0,0,0
4,0,1,0,41,11,0,0,0,0,0,0.977417561302871,-4.60369616772989,41,11,0,0,0
1,1,1.02483422774118,0,0,0,0,0,0,0,0,1.02483422774118,0,0,0,56.7324138518811,3.04321417688271,0
2,0,1,0,47,18,47,32,0,0,0,1.01334850676406,-2.23619333469563,47,18,47,32,0
3,0,1,0,30,18,0,0,0,0,0,0.985299656883919,-2.73752984306308,30,18,0,0,0
4,0,1,0,25,24,0,0,0,0,0,0.974641055649525,-3.47685565163607,25,24,0,0,0
1,1,1.07189369946697,0,0,0,0,0,0,0,0,1.07189369946697,0,0,0,80.2075170635628,-17.7377215814825,0
2,0,1,0,39,25,43,49,0,0,0,1.09187389132061,-5.73810839488634,39,25,43,49,0
3,0,1,0,46,8,0,0,0,0,0,1.07114570732245,-7.76447044617271,46,8,0,0,0
4,0,1,0,37,19,0,0,0,0,0,1.06453557164285,-8.39822436493641,37,19,0,0,0
1,1,1.00310951494566,0,0,0,0,0,0,0,0,1.00310951494566,0,0,0,94.0477684662989,6.68552479431064,0
2,0,1,0,48,23,21,50,0,0,0,1.00111934553119,-8.98532706433308,48,23,21,50,0
3,0,1,0,23,13,0,0,0,0,0,0.973786638366115,-7.28242890329643,23,13,0,0,0
4,0,1,0,42,25,0,0,0,0,0,0.943947088398172,-11.7798094544785,42,25,0,0,0
1,1,1.07177651615866,0,0,0,0,0,0,0,0,1.07177651615866,0,0,0,51.4678654083834,-20.4723973085796,0
2,0,1,0,26,15,43,39,0,0,0,1.09109474409491,-2.35539967297373,26,15,43,39,0
